BOROUGH,ZIP_CODE,RESIDENTIAL_UNITS,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE,max_temp_celsius,season
3,11237,1,1116.00,2014,2,R1,294060.00,2016-09-30,,autumn
3,11237,1,1116.00,2014,2,R1,433890.00,2016-09-15,,summer
3,11237,1,1116.00,2014,2,R1,636406.00,2016-11-18,,autumn
3,11237,1,1116.00,2014,2,R1,585493.00,2017-01-19,,winter
3,11237,1,1116.00,2014,2,R1,314340.00,2016-09-29,,autumn
3,11237,1,1116.00,2014,2,R1,334620.00,2016-09-22,,autumn
3,11237,1,1116.00,2014,2,R1,329550.00,2016-09-29,,autumn
3,11237,1,1116.00,2014,2,R1,475566.00,2016-09-08,,summer
3,11201,1,1116.00,1920,2,R1,3542500.00,2016-09-12,,summer
3,11211,1,1116.00,1995,2,R1,475000.00,2017-08-21,,summer
3,11211,1,1116.00,1995,2,R1,475000.00,2017-06-13,,spring
3,11215,1,1116.00,2009,2,R1,923500.00,2017-04-10,,spring
3,11215,1,1116.00,2013,2,R1,585493.00,2016-12-05,,autumn
3,11211,1,1116.00,2010,2,R1,1200000.00,2017-06-09,,spring
3,11211,1,1116.00,2010,2,R1,1875000.00,2016-11-09,,autumn
3,11215,1,1116.00,2015,2,R1,941000.00,2016-12-06,,autumn
3,11215,1,1116.00,2015,2,R1,935000.00,2016-11-15,,autumn
3,11215,1,1116.00,1920,2,R1,620000.00,2017-08-09,,summer
3,11215,1,1116.00,2015,2,R1,1425550.00,2017-03-21,,winter
3,11215,1,1116.00,2015,2,R1,1450000.00,2017-03-16,,winter
3,11215,1,1116.00,2015,2,R1,1240000.00,2017-03-03,,winter
3,11215,1,1116.00,2015,2,R1,1308451.00,2017-05-23,,spring
3,11215,1,1116.00,2015,2,R1,1275000.00,2017-02-23,,winter
3,11215,1,1116.00,2015,2,R1,1323725.00,2017-03-16,,winter
3,11215,1,1116.00,2015,2,R1,2107777.00,2017-06-20,,spring
3,11237,1,1116.00,2008,2,R1,735000.00,2016-12-20,,autumn
3,11221,1,1116.00,2015,2,R1,458212.00,2017-01-17,,winter
3,11221,1,1116.00,2015,2,R1,661862.00,2017-02-15,,winter
3,11221,1,1116.00,2015,2,R1,435006.00,2016-10-31,,autumn
3,11221,1,1116.00,2015,2,R1,559019.00,2016-12-07,,autumn
3,11221,1,1116.00,2015,2,R1,446160.00,2016-10-14,,autumn
3,11221,1,1116.00,2015,2,R1,468975.00,2017-03-01,,winter
3,11221,1,1116.00,2015,2,R1,465426.00,2016-09-28,,autumn
3,11221,1,1116.00,2015,2,R1,488760.00,2017-02-15,,winter
3,11238,1,1116.00,1930,2,R1,1883762.00,2017-01-05,,winter
3,11238,1,1116.00,1930,2,R1,1527375.00,2017-01-12,,winter
3,11238,1,1116.00,1930,2,R1,2357000.00,2017-02-16,,winter
3,11238,1,1116.00,1930,2,R1,1816425.00,2017-01-06,,winter
3,11238,1,1116.00,1930,2,R1,1654659.00,2017-01-30,,winter
3,11238,1,1116.00,1930,2,R1,2418343.00,2017-04-25,,spring
3,11216,1,1116.00,2014,2,R1,490000.00,2016-11-29,,autumn
3,11216,1,1116.00,2014,2,R1,490000.00,2016-11-29,,autumn
3,11205,1,1116.00,1915,2,R1,1312500.00,2016-11-08,,autumn
3,11204,1,1116.00,2006,2,R1,400000.00,2017-02-23,,winter
3,11217,1,1116.00,2009,2,R1,1155713.00,2017-03-23,,spring
3,11217,1,1116.00,2009,2,R1,733140.00,2017-03-10,,winter
3,11217,1,1116.00,2009,2,R1,735000.00,2017-04-13,,spring
3,11217,1,1116.00,2009,2,R1,768778.00,2017-03-03,,winter
3,11217,1,1116.00,2009,2,R1,784052.00,2017-04-25,,spring
3,11217,1,1116.00,2009,2,R1,813581.00,2017-03-01,,winter
3,11217,1,1116.00,2009,2,R1,834965.00,2017-03-09,,winter
3,11235,1,1116.00,2014,2,R1,906242.00,2017-01-30,,winter
3,11235,1,1116.00,2002,2,R1,535000.00,2016-11-03,,autumn
3,11215,1,1116.00,1920,2,R1,2540533.00,2017-08-03,,summer
3,11215,1,1116.00,1920,2,R1,2112868.00,2017-06-13,,spring
3,11215,1,1116.00,1920,2,R1,3375000.00,2017-07-20,,summer
3,11215,1,1116.00,1920,2,R1,3400000.00,2017-06-26,,summer
3,11215,1,1116.00,1920,2,R1,3725000.00,2017-07-26,,summer
3,11231,1,1116.00,2008,2,R1,4000000.00,2017-05-15,,spring
3,11217,1,1116.00,1940,2,R1,994500.00,2016-12-08,,autumn
3,11217,1,1116.00,1920,2,R1,1179000.00,2017-03-07,,winter
3,11231,1,1116.00,2015,2,R1,1221900.00,2016-09-29,,autumn
3,11231,1,1116.00,2015,2,R1,2749275.00,2017-04-03,,spring
3,11231,1,1116.00,2015,2,R1,1578288.00,2016-10-06,,autumn
3,11215,1,1116.00,2008,2,R1,770000.00,2017-01-12,,winter
3,11201,1,1116.00,2006,2,R1,1530000.00,2017-04-13,,spring
3,11211,1,1116.00,1950,2,R1,1040000.00,2017-02-24,,winter
3,11217,1,1116.00,2013,2,R1,995465.00,2016-09-08,,summer
3,11238,1,1116.00,2014,2,R1,643000.00,2017-03-22,,spring
3,11238,1,1116.00,2014,2,R1,916425.00,2017-02-13,,winter
3,11238,1,1116.00,2014,2,R1,585493.00,2016-12-21,,winter
3,11238,1,1116.00,2014,2,R1,570000.00,2017-02-23,,winter
3,11238,1,1116.00,2014,2,R1,575000.00,2016-12-21,,winter
3,11238,1,1116.00,2014,2,R1,1069162.00,2017-02-22,,winter
3,11222,1,1116.00,2006,2,R1,600000.00,2017-06-27,,summer
3,11238,1,1116.00,2008,2,R1,534581.00,2017-06-06,,spring
3,11238,1,1116.00,2008,2,R1,785000.00,2016-10-18,,autumn
3,11238,1,1116.00,2008,2,R1,799326.00,2016-09-08,,summer
3,11238,1,1116.00,2008,2,R1,810000.00,2017-03-15,,winter
3,11238,1,1116.00,2008,2,R1,865512.00,2016-09-30,,autumn
3,11238,1,1116.00,2008,2,R1,1050000.00,2016-09-09,,summer
3,11238,1,1116.00,2008,2,R1,1241246.00,2016-10-11,,autumn
3,11206,1,1116.00,1999,2,R1,950000.00,2017-08-08,,summer
3,11215,1,1116.00,2003,2,R1,820000.00,2016-11-14,,autumn
3,11215,1,1116.00,1920,2,R1,3250000.00,2017-06-16,,spring
3,11225,1,1116.00,2015,2,R1,854312.00,2016-12-05,,autumn
3,11225,1,1116.00,2015,2,R1,768778.00,2016-12-07,,autumn
3,11225,1,1116.00,2015,2,R1,768778.00,2016-12-16,,autumn
3,11225,1,1116.00,2015,2,R1,884859.00,2016-12-05,,autumn
3,11238,1,1116.00,2007,2,R1,625000.00,2017-03-31,,spring
3,11217,1,1116.00,1910,2,R1,1145356.00,2017-05-31,,spring
3,11217,1,1116.00,1910,2,R1,1125174.00,2017-05-31,,spring
3,11217,1,1116.00,1910,2,R1,1476462.00,2017-06-16,,spring
3,11231,1,1116.00,1900,2,R1,1420000.00,2017-07-24,,summer
3,11201,1,1116.00,2009,2,R1,795000.00,2017-04-13,,spring
3,11201,1,1116.00,2009,2,R1,806000.00,2017-03-31,,spring
3,11238,1,1116.00,1920,2,R1,800000.00,2017-08-07,,summer
3,11238,1,1116.00,1920,2,R1,848000.00,2017-08-08,,summer
3,11215,1,1116.00,1920,2,R1,1445000.00,2017-05-23,,spring
3,11238,1,1116.00,1931,2,R1,995000.00,2017-01-18,,winter
3,11238,1,1116.00,1931,2,R1,1145531.00,2016-10-31,,autumn
3,11238,1,1116.00,1931,2,R1,1172616.00,2016-10-25,,autumn
3,11215,1,1116.00,1910,2,R1,870000.00,2017-03-31,,spring
3,11201,1,1116.00,2009,2,R1,775000.00,2017-06-05,,spring
3,11219,1,1116.00,2013,2,R1,405389.00,2016-11-17,,autumn
3,11205,1,1116.00,2009,2,R1,630000.00,2016-11-18,,autumn
3,11216,1,1116.00,1931,2,R1,250000.00,2016-09-30,,autumn
3,11216,1,1116.00,1931,2,R1,716000.00,2017-04-27,,spring
3,11222,1,1116.00,1980,2,R1,750000.00,2017-06-01,,spring
3,11222,1,1116.00,1980,2,R1,877938.00,2017-08-11,,summer
3,11222,1,1116.00,1980,2,R1,760000.00,2017-06-29,,summer
3,11238,1,1116.00,1930,2,R1,1800000.00,2017-02-10,,winter
3,11238,1,1116.00,1930,2,R1,1749000.00,2016-09-27,,autumn
3,11238,1,1116.00,1930,2,R1,1749000.00,2017-04-19,,spring
3,11238,1,1116.00,1930,2,R1,1831831.00,2016-12-20,,autumn
3,11231,1,1116.00,2007,2,R1,1550000.00,2017-07-06,,summer
3,11217,1,1116.00,2005,2,R1,1287000.00,2016-10-26,,autumn
3,11231,1,1116.00,1900,2,R1,925000.00,2017-02-13,,winter
3,11205,1,1116.00,2006,2,R1,681096.00,2016-10-31,,autumn
3,11205,1,1116.00,2006,2,R1,733140.00,2016-10-31,,autumn
3,11215,1,1116.00,2007,2,R1,1450000.00,2016-12-30,,winter
3,11215,1,1116.00,1920,2,R1,1695000.00,2017-03-02,,winter
3,11215,1,1116.00,1920,2,R1,2320000.00,2017-03-10,,winter
3,11215,1,1116.00,1920,2,R1,2821500.00,2017-08-08,,summer
3,11217,1,1116.00,1930,2,R1,995000.00,2016-11-10,,autumn
3,11225,1,1116.00,2003,2,R1,995000.00,2017-08-31,,summer
3,11205,1,1116.00,2011,2,R1,474000.00,2017-04-27,,spring
3,11233,1,1116.00,1905,2,R1,760000.00,2016-10-13,,autumn
3,11235,1,1116.00,2008,2,R1,499900.00,2016-09-19,,summer
3,11205,1,1116.00,2013,2,R1,530000.00,2017-05-26,,spring
3,11205,1,1116.00,2013,2,R1,672045.00,2017-02-23,,winter
3,11205,1,1116.00,2013,2,R1,505986.00,2016-12-27,,winter
3,11217,1,1116.00,2008,2,R1,219509.00,2016-11-12,,autumn
3,11220,1,1116.00,2007,2,R1,323000.00,2016-10-31,,autumn
3,11221,1,1116.00,1900,2,R1,890000.00,2016-12-05,,autumn
3,11231,1,1116.00,1920,2,R1,1430000.00,2016-09-09,,summer
3,11231,1,1116.00,1920,2,R1,1425000.00,2017-07-13,,summer
3,11238,1,1116.00,2013,2,R1,941881.00,2016-11-29,,autumn
3,11238,1,1116.00,2013,2,R1,967337.00,2017-01-04,,winter
3,11238,1,1116.00,2013,2,R1,1665056.00,2017-06-12,,spring
3,11238,1,1116.00,2013,2,R1,992793.00,2016-12-19,,autumn
3,11238,1,1116.00,2013,2,R1,1503596.00,2017-07-18,,summer
3,11238,1,1116.00,2013,2,R1,901151.00,2016-12-14,,autumn
3,11238,1,1116.00,2013,2,R1,1120075.00,2016-12-15,,autumn
3,11225,1,1116.00,2015,2,R1,865512.00,2016-10-06,,autumn
3,11225,1,1116.00,2015,2,R1,840056.00,2017-03-27,,spring
3,11225,1,1116.00,2015,2,R1,840332.00,2016-11-02,,autumn
3,11219,1,1116.00,2012,2,R1,712775.00,2016-09-28,,autumn
3,11215,1,1116.00,2013,2,R1,2600000.00,2017-04-10,,spring
3,11215,1,1116.00,2013,2,R1,1349181.00,2017-02-28,,winter
3,11215,1,1116.00,2013,2,R1,2290793.00,2017-02-16,,winter
3,11215,1,1116.00,2013,2,R1,2438708.00,2017-02-24,,winter
3,11215,1,1116.00,2013,2,R1,2175000.00,2017-02-27,,winter
3,11249,1,1116.00,1989,2,R1,1940000.00,2017-02-15,,winter
3,11215,1,1116.00,2013,2,R1,600000.00,2017-03-08,,winter
3,11215,1,1116.00,2013,2,R1,1311862.00,2017-02-28,,winter
3,11215,1,1116.00,2013,2,R1,1425550.00,2017-03-08,,winter
3,11215,1,1116.00,2013,2,R1,1400093.00,2017-03-01,,winter
3,11231,1,1116.00,1900,2,R1,1680000.00,2016-09-23,,autumn
3,11215,1,1116.00,1920,2,R1,1528000.00,2016-09-15,,summer
3,11215,1,1116.00,1920,2,R1,1600000.00,2017-04-10,,spring
3,11215,1,1116.00,1920,2,R1,1525000.00,2017-07-24,,summer
3,11221,1,1116.00,1899,2,R1,952063.00,2017-05-15,,spring
3,11221,1,1116.00,1899,2,R1,814600.00,2017-01-24,,winter
3,11221,1,1116.00,1899,2,R1,925000.00,2016-12-22,,winter
3,11221,1,1116.00,1899,2,R1,822436.00,2017-04-13,,spring
3,11222,1,1116.00,2009,2,R1,715000.00,2017-07-10,,summer
3,11222,1,1116.00,2006,2,R1,440000.00,2017-02-08,,winter
3,11222,1,1116.00,2010,2,R1,1200000.00,2017-05-19,,spring
3,11238,1,1116.00,2012,2,R1,1050000.00,2016-09-21,,autumn
3,11238,1,1116.00,2009,2,R1,565128.00,2017-04-19,,spring
3,11238,1,1116.00,2009,2,R1,972428.00,2016-09-01,,summer
3,11238,1,1116.00,2009,2,R1,963714.00,2016-09-01,,summer
3,11215,1,1116.00,2005,2,R1,1162500.00,2017-06-14,,spring
3,11238,1,1116.00,2008,2,R1,1150000.00,2017-06-19,,spring
3,11238,1,1116.00,2008,2,R1,1095000.00,2017-02-21,,winter
3,11238,1,1116.00,2008,2,R1,615000.00,2016-09-13,,summer
3,11238,1,1116.00,2012,2,R1,805000.00,2017-06-27,,summer
3,11238,1,1116.00,2012,2,R1,815000.00,2017-05-08,,spring
3,11238,1,1116.00,2008,2,R1,1195000.00,2017-05-01,,spring
3,11238,1,1116.00,2005,2,R1,940000.00,2017-05-31,,spring
3,11205,1,1116.00,1930,2,R1,1224900.00,2016-09-21,,autumn
3,11220,1,1116.00,2006,2,R1,430000.00,2016-11-21,,autumn
3,11221,1,1116.00,2015,2,R1,495000.00,2016-11-02,,autumn
3,11221,1,1116.00,2015,2,R1,739249.00,2016-11-15,,autumn
3,11221,1,1116.00,2015,2,R1,420810.00,2016-12-06,,autumn
3,11221,1,1116.00,2015,2,R1,481650.00,2016-11-17,,autumn
3,11221,1,1116.00,2015,2,R1,451230.00,2016-12-06,,autumn
3,11221,1,1116.00,2015,2,R1,509608.00,2016-11-02,,autumn
3,11221,1,1116.00,2015,2,R1,529484.00,2016-11-14,,autumn
3,11220,1,1116.00,2005,2,R1,655000.00,2017-03-17,,winter
3,11233,1,1116.00,2015,2,R1,605787.00,2017-05-12,,spring
3,11233,1,1116.00,2015,2,R1,759000.00,2017-04-28,,spring
3,11233,1,1116.00,2015,2,R1,799000.00,2017-04-14,,spring
3,11233,1,1116.00,2015,2,R1,625000.00,2017-06-30,,summer
3,11216,1,1116.00,1931,2,R1,1580000.00,2016-09-29,,autumn
3,11215,1,1116.00,2013,2,R1,794235.00,2017-07-17,,summer
3,11215,1,1116.00,2013,2,R1,763687.00,2017-06-22,,summer
3,11215,1,1116.00,2013,2,R1,773870.00,2017-06-15,,spring
3,11215,1,1116.00,2013,2,R1,814598.00,2017-06-14,,spring
3,11215,1,1116.00,2013,2,R1,784052.00,2017-08-10,,summer
3,11215,1,1116.00,1920,2,R1,1756481.00,2016-12-23,,winter
3,11215,1,1116.00,1920,2,R1,1323725.00,2017-01-04,,winter
3,11215,1,1116.00,1920,2,R1,1272812.00,2017-04-19,,spring
3,11215,1,1116.00,1920,2,R1,1471371.00,2017-03-24,,spring
3,11215,1,1116.00,2004,2,R1,550000.00,2017-07-31,,summer
3,11238,1,1116.00,2011,2,R1,807600.00,2017-06-20,,spring
3,11238,1,1116.00,2011,2,R1,765000.00,2017-06-01,,spring
3,11216,1,1116.00,2006,2,R1,1273500.00,2017-04-11,,spring
3,11233,1,1116.00,2015,2,R1,702592.00,2017-05-15,,spring
3,11233,1,1116.00,2015,2,R1,404586.00,2017-03-20,,winter
3,11233,1,1116.00,2015,2,R1,329550.00,2017-05-30,,spring
3,11233,1,1116.00,2015,2,R1,405700.00,2017-04-06,,spring
3,11233,1,1116.00,2015,2,R1,328000.00,2017-04-03,,spring
3,11220,1,1116.00,2014,2,R1,499000.00,2016-11-04,,autumn
3,11238,1,1116.00,2014,2,R1,1020000.00,2017-05-31,,spring
3,11238,1,1116.00,2014,2,R1,1020000.00,2017-05-31,,spring
3,11238,1,1116.00,2014,2,R1,1020000.00,2016-11-21,,autumn
3,11238,1,1116.00,2014,2,R1,25050.00,2017-06-28,,summer
3,11238,1,1116.00,2014,2,R1,975000.00,2016-09-12,,summer
3,11238,1,1116.00,2014,2,R1,1272812.00,2017-02-08,,winter
3,11238,1,1116.00,2014,2,R1,1199000.00,2016-11-14,,autumn
3,11215,1,1116.00,1890,2,R1,840000.00,2016-09-07,,summer
3,11215,1,1116.00,1890,2,R1,568000.00,2017-05-24,,spring
3,11211,1,1116.00,2006,2,R1,660000.00,2017-06-09,,spring
3,11232,1,1116.00,2006,2,R1,406614.00,2016-09-28,,autumn
3,11228,1,1116.00,2001,2,R1,615000.00,2017-07-06,,summer
3,11232,1,1116.00,2010,2,R1,610000.00,2017-07-19,,summer
3,11237,1,1116.00,2006,2,R1,445000.00,2017-01-18,,winter
3,11222,1,1116.00,2014,2,R1,641497.00,2017-03-30,,spring
3,11222,1,1116.00,2014,2,R1,915915.00,2017-03-27,,spring
3,11222,1,1116.00,2014,2,R1,875695.00,2017-02-16,,winter
3,11222,1,1116.00,2014,2,R1,890968.00,2017-05-03,,spring
3,11222,1,1116.00,2014,2,R1,711756.00,2017-02-01,,winter
3,11222,1,1116.00,2014,2,R1,711756.00,2017-02-03,,winter
3,11222,1,1116.00,2014,2,R1,850000.00,2017-02-17,,winter
3,11222,1,1116.00,2014,2,R1,845147.00,2017-03-08,,winter
3,11222,1,1116.00,2015,2,R1,1628181.00,2016-10-21,,autumn
3,11222,1,1116.00,2015,2,R1,1526856.00,2016-09-22,,autumn
3,11205,1,1116.00,2002,2,R1,250000.00,2017-02-10,,winter
3,11221,1,1116.00,2014,2,R1,966319.00,2016-10-27,,autumn
3,11222,1,1116.00,2003,2,R1,1950000.00,2017-07-31,,summer
3,11218,1,1116.00,2015,2,R1,585413.00,2016-10-31,,autumn
3,11218,1,1116.00,2015,2,R1,636406.00,2016-11-08,,autumn
3,11218,1,1116.00,2015,2,R1,763687.00,2016-12-22,,winter
3,11218,1,1116.00,2015,2,R1,840056.00,2017-02-02,,winter
3,11218,1,1116.00,2015,2,R1,661862.00,2016-11-10,,autumn
3,11218,1,1116.00,2015,2,R1,500000.00,2016-12-07,,autumn
3,11218,1,1116.00,2015,2,R1,505986.00,2016-12-06,,autumn
3,11221,1,1116.00,2014,2,R1,1017231.00,2016-09-01,,summer
3,11220,1,1116.00,2009,2,R1,430000.00,2016-09-26,,autumn
3,11220,1,1116.00,1910,2,R1,295000.00,2017-03-09,,winter
3,11220,1,1116.00,1910,2,R1,273780.00,2016-11-23,,autumn
3,11220,1,1116.00,1910,2,R1,334620.00,2017-04-12,,spring
3,11220,1,1116.00,1910,2,R1,263640.00,2017-04-19,,spring
3,11220,1,1116.00,1910,2,R1,339690.00,2017-04-13,,spring
3,11220,1,1116.00,1910,2,R1,258570.00,2017-04-25,,spring
3,11220,1,1116.00,2002,2,R1,610000.00,2017-01-17,,winter
3,11217,1,1116.00,1900,2,R1,1475000.00,2017-08-07,,summer
3,11217,1,1116.00,1900,2,R1,740000.00,2017-04-07,,spring
3,11220,1,1116.00,2014,2,R1,621257.00,2016-11-18,,autumn
3,11220,1,1116.00,2014,2,R1,403697.00,2016-12-14,,autumn
3,11220,1,1116.00,2014,2,R1,314340.00,2016-12-08,,autumn
3,11220,1,1116.00,2014,2,R1,388487.00,2016-12-06,,autumn
3,11220,1,1116.00,2014,2,R1,342732.00,2016-12-08,,autumn
3,11220,1,1116.00,2014,2,R1,365040.00,2017-01-06,,winter
3,11238,1,1116.00,2008,2,R1,713000.00,2016-09-23,,autumn
3,11238,1,1116.00,2008,2,R1,1195000.00,2017-05-25,,spring
3,11206,1,1116.00,2006,2,R1,525000.00,2016-09-23,,autumn
3,11211,1,1116.00,2006,2,R1,785000.00,2017-08-18,,summer
3,11213,1,1116.00,2016,2,R1,610000.00,2017-04-03,,spring
3,11213,1,1116.00,2016,2,R1,626223.00,2017-03-29,,spring
3,11213,1,1116.00,2016,2,R1,631315.00,2017-04-26,,spring
3,11238,1,1116.00,2007,2,R1,1205000.00,2017-07-18,,summer
3,11233,1,1116.00,2015,2,R1,865512.00,2017-05-02,,spring
3,11233,1,1116.00,2015,2,R1,711756.00,2017-06-05,,spring
3,11233,1,1116.00,2015,2,R1,722957.00,2017-04-27,,spring
3,11233,1,1116.00,2015,2,R1,626223.00,2017-04-10,,spring
3,11233,1,1116.00,2015,2,R1,441090.00,2017-04-06,,spring
3,11238,1,1116.00,2013,2,R1,1375000.00,2017-05-10,,spring
3,11238,1,1116.00,2013,2,R1,1104801.00,2017-05-24,,spring
3,11238,1,1116.00,2013,2,R1,1115056.00,2017-05-23,,spring
3,11238,1,1116.00,2013,2,R1,1221900.00,2017-05-24,,spring
3,11249,1,1116.00,2006,2,R1,753505.00,2016-12-29,,winter
3,11249,1,1116.00,2006,2,R1,800000.00,2016-10-15,,autumn
3,11249,1,1116.00,2006,2,R1,527062.00,2017-04-20,,spring
3,11249,1,1116.00,2006,2,R1,661862.00,2017-03-30,,spring
3,11215,1,1116.00,1920,2,R1,1165000.00,2017-01-26,,winter
3,11238,1,1116.00,2014,2,R1,1362318.00,2017-04-20,,spring
3,11238,1,1116.00,2014,2,R1,1017231.00,2017-04-19,,spring
3,11238,1,1116.00,2014,2,R1,1089527.00,2017-05-18,,spring
3,11238,1,1116.00,2014,2,R1,1196443.00,2017-05-01,,spring
3,11238,1,1116.00,2013,2,R1,1221900.00,2017-06-29,,summer
3,11238,1,1116.00,2013,2,R1,885000.00,2017-05-05,,spring
3,11238,1,1116.00,2013,2,R1,935000.00,2017-05-16,,spring
3,11238,1,1116.00,2013,2,R1,1040000.00,2017-05-26,,spring
3,11206,1,1116.00,2005,2,R1,479000.00,2016-09-08,,summer
4,11368,1,1116.00,2009,2,R1,428000.00,2017-03-30,,spring
4,11368,1,1116.00,2009,2,R1,420000.00,2017-03-10,,winter
4,11368,1,1116.00,2009,2,R1,430000.00,2017-08-08,,summer
1,10029,1,1116.00,1910,2,R1,440000.00,2017-03-24,,spring
1,10024,1,1116.00,1900,2,R1,1995000.00,2016-12-29,,winter
1,10027,1,1116.00,2005,2,R1,1800000.00,2017-07-31,,summer
4,11368,1,1116.00,1930,2,R1,400000.00,2017-02-28,,winter
4,11368,1,1116.00,2014,2,R1,223080.00,2016-12-08,,autumn
4,11368,1,1116.00,2014,2,R1,247213.00,2016-12-09,,autumn
4,11368,1,1116.00,2014,2,R1,437034.00,2017-02-13,,winter
4,11368,1,1116.00,2014,2,R1,448695.00,2017-01-18,,winter
4,11368,1,1116.00,2014,2,R1,458328.00,2016-12-01,,autumn
1,10029,1,1116.00,2005,2,R1,1750000.00,2017-08-07,,summer
1,10014,1,1116.00,1900,2,R1,3145000.00,2017-06-05,,spring
1,10128,1,1116.00,2013,2,R1,6924100.00,2016-10-18,,autumn
1,10128,1,1116.00,2013,2,R1,17000000.00,2017-08-25,,summer
1,10128,1,1116.00,2013,2,R1,13491812.00,2017-04-12,,spring
4,11368,1,1116.00,2005,2,R1,360000.00,2016-12-08,,autumn
4,11368,1,1116.00,2005,2,R1,196676.00,2017-01-18,,winter
1,10016,1,1116.00,1910,2,R1,655000.00,2017-08-31,,summer
1,10011,1,1116.00,1900,2,R1,2320000.00,2017-02-02,,winter
1,10029,1,1116.00,1910,2,R1,1100000.00,2017-06-22,,summer
1,10003,1,1116.00,1930,2,R1,9225000.00,2017-06-14,,spring
1,10012,1,1116.00,2000,2,R1,7600000.00,2017-02-07,,winter
1,10027,1,1116.00,2008,2,R1,485000.00,2017-07-21,,summer
1,10027,1,1116.00,2008,2,R1,470000.00,2016-11-07,,autumn
1,10016,1,1116.00,1920,2,R1,2189000.00,2017-04-27,,spring
1,10027,1,1116.00,2008,2,R1,1885000.00,2017-01-30,,winter
4,11355,1,1116.00,2008,2,R1,110000.00,2017-03-28,,spring
4,11355,1,1116.00,2008,2,R1,628000.00,2016-10-21,,autumn
4,11355,1,1116.00,2003,2,R1,579000.00,2017-03-03,,winter
4,11355,1,1116.00,2003,2,R1,579000.00,2017-05-15,,spring
4,11355,1,1116.00,2002,2,R1,378000.00,2016-12-09,,autumn
4,11355,1,1116.00,2002,2,R1,450000.00,2016-12-13,,autumn
4,11354,1,1116.00,1989,2,R1,565854.00,2017-04-05,,spring
4,11354,1,1116.00,1988,2,R1,550000.00,2016-11-04,,autumn
4,11354,1,1116.00,2004,2,R1,325000.00,2016-09-16,,summer
4,11354,1,1116.00,2004,2,R1,383000.00,2017-03-01,,winter
1,10027,1,1116.00,1920,2,R1,1395000.00,2016-10-24,,autumn
1,10013,1,1116.00,1940,2,R1,7127750.00,2017-03-16,,winter
1,10026,1,1116.00,1910,2,R1,1150622.00,2016-09-15,,summer
1,10026,1,1116.00,1910,2,R1,1214967.00,2016-09-13,,summer
1,10026,1,1116.00,1910,2,R1,924000.00,2016-10-27,,autumn
1,10026,1,1116.00,1910,2,R1,934948.00,2016-10-17,,autumn
1,10075,1,1116.00,2013,2,R1,12577637.00,2017-04-10,,spring
1,10075,1,1116.00,2013,2,R1,11000000.00,2017-03-01,,winter
4,11355,1,1116.00,1982,2,R1,460000.00,2017-03-31,,spring
4,11355,1,1116.00,1982,2,R1,485000.00,2017-03-17,,winter
4,11355,1,1116.00,1982,2,R1,458000.00,2017-04-17,,spring
1,10013,1,1116.00,1910,2,R1,3075000.00,2016-09-21,,autumn
1,10013,1,1116.00,1910,2,R1,3200000.00,2016-12-06,,autumn
1,10028,1,1116.00,1947,2,R1,4862500.00,2017-02-02,,winter
1,10013,1,1116.00,1920,2,R1,6000000.00,2016-12-19,,autumn
1,10010,1,1116.00,2009,2,R1,2200000.00,2017-03-10,,winter
4,11694,1,1116.00,1928,2,R1,220000.00,2017-06-02,,spring
1,10003,1,1116.00,1929,2,R1,8300000.00,2016-11-02,,autumn
1,10003,1,1116.00,1929,2,R1,8316000.00,2016-11-15,,autumn
1,10003,1,1116.00,1929,2,R1,9139000.00,2016-10-04,,autumn
1,10003,1,1116.00,1929,2,R1,9500000.00,2016-09-29,,autumn
1,10003,1,1116.00,1929,2,R1,7644121.00,2017-05-23,,spring
1,10003,1,1116.00,1929,2,R1,8050000.00,2016-10-07,,autumn
1,10003,1,1116.00,1929,2,R1,9150000.00,2017-04-25,,spring
1,10003,1,1116.00,1929,2,R1,15086418.00,2017-06-26,,summer
1,10029,1,1116.00,2005,2,R1,750000.00,2017-03-30,,spring
1,10035,1,1116.00,1880,2,R1,659000.00,2017-04-17,,spring
1,10011,1,1116.00,2001,2,R1,2450000.00,2017-08-21,,summer
1,10009,1,1116.00,2005,2,R1,3035000.00,2017-04-20,,spring
1,10003,1,1116.00,1920,2,R1,1865000.00,2017-04-06,,spring
1,10039,1,1116.00,2008,2,R1,585000.00,2017-05-16,,spring
1,10028,1,1116.00,1920,2,R1,2975000.00,2016-10-31,,autumn
1,10028,1,1116.00,1920,2,R1,3300000.00,2016-10-06,,autumn
1,10022,1,1116.00,1901,2,R1,2900000.00,2016-10-21,,autumn
1,10030,1,1116.00,1910,2,R1,460000.00,2016-12-22,,winter
1,10011,1,1116.00,1920,2,R1,2443800.00,2017-04-13,,spring
1,10012,1,1116.00,1910,2,R1,5600375.00,2017-03-15,,winter
4,11103,1,1116.00,2007,2,R1,480000.00,2017-01-23,,winter
1,10002,1,1116.00,1910,2,R1,2392887.00,2017-04-20,,spring
1,10002,1,1116.00,1903,2,R1,725000.00,2017-04-05,,spring
1,10002,1,1116.00,1903,2,R1,650000.00,2017-03-29,,spring
1,10038,1,1116.00,1900,2,R1,1700000.00,2017-03-29,,spring
1,10038,1,1116.00,1900,2,R1,1839000.00,2016-09-12,,summer
